id,model,predicted,correct_choice,is_correct,latency_sec,input_tokens,output_tokens,explanation
34,claude_sonnet,,D,True,6.542,773,347,"Metni dikkatlice inceleyerek her seçeneği kontrol ediyorum:

A) ""şehrin sembol ziyaret mekânlarından"" - Doğru, metinde var.

B) ""bilim insanları tarafından yapılan mantar, kuş ve böcek incelemeleri"" ve ""boyama ve el işi etkinlikleri"" - Doğru, metinde var.

C) ""Yaz kış 26 derece sıcaklık ve yüzde 80 nem koşullarının sağlandığı"" - Doğru, metinde var.

D) ""Kelebek şeklindeki mimarisiyle"" denmiş ama bunun ""yurt dışındaki benzerlerinden ayrıldığı"" söylenmemiş. Sadece ""Avrupa'nın en büyük tropikal kelebek bahçesi"" denmiş.

E) ""Kelebeklerin larvadan kelebek hâline gelişindeki tüm evrelerinin adım adım izlenebildiği"" - Doğru, metinde var.

Seçenek: D
Açıklama: Metinde kelebek mimarisinden bahsedilmiş ancak bunun yurt dışındaki benzerlerinden ayırt edici özellik olduğu belirtilmemiş."
34,gemini_old_flash,,D,True,0.757,525,34,"Seçenek: D
Açıklama: Metinde kelebek mimarisinin yurt dışındaki benzerlerinden ayrıldığına dair bir bilgi bulunmamaktadır."
34,gemini_new_flash,,D,True,1.025,525,35,"Seçenek: D
Açıklama: Metinde kelebek mimarisiyle yurt dışındaki benzerlerinden ayrıldığına dair bir bilgi bulunmamaktadır."
34,gemini_pro,,D,True,5.935,525,510,"Seçenek: D
Açıklama: Metinde, bahçenin kelebek şeklinde"
34,grok_old,,D,True,3.465,496,43,"Seçenek: D
Açıklama: Parçada kelebek şeklindeki mimariden bahsedilse de, yurt dışındaki benzerlerinden ayrıldığına dair bir bilgi verilmemektedir."
34,grok_old_mini,,D,True,7.921,497,768,"Seçenek: D  
Açıklama: Metin, bahçenin kelebek şeklindeki mimarisini belirtir ancak yurt dışındaki benzerlerinden ayrıldığını söylemez."
34,grok_new,,D,True,8.9,642,459,"Seçenek: D
Açıklama: Metin kelebek mimarisini belirtir ancak yurt dışındaki benzerlerinden bu mimariyle ayrıldığını söylemez; sadece Avrupa'nın en büyüğü olduğunu vurgular."
34,deepseek_v3,,D,True,2.93,712,48,"Seçenek: D
Açıklama: Metinde kelebek mimarisiyle yurt dışındaki benzerlerinden ayrıldığına dair bir bilgi yok."
34,deepseek_r1,,D,False,10.555,714,512,ERROR: No response
34,deepseek_32,,D,True,78.135,713,70,"Seçenek: D
Açıklama: Parçada kelebek şeklindeki mimariden bahsedilir ancak yurt dışındaki benzerlerinden ayrıldığına dair bir karşılaştırma yapılmamıştır."
34,mock,,D,False,0.1,10,5,Mock cevap

35,openai_new,,E,True,4.595,561,114,"Seçenek: E  
Açıklama: Parçada blues’un dünya çapında tanındığı söyleniyor; ancak bestelerinin hangi milletlere ilham verdiği belirtilmiyor."
35,openai_mini,,E,True,4.655,562,34,"Seçenek: E  
Açıklama: Parçada blues müziğinin bestelerinin ilham verdiği milletlere dair bir bilgi verilmemiştir."
35,openai_4o,,E,True,1.208,562,30,"Seçenek: E  
Açıklama: Parçada blues müziğinin ilham verdiği milletlerden bahsedilmemiştir."
35,claude_old_haiku,,E,True,1.279,805,123,"Seçenek: E
Açıklama: Parçada blues müziğinin ilham verdiği milletler hakkında bilgi verilmemiştir. Parça, blues müziğinin Afrika kökenli olduğunu ve Afrikalı kölelerin getirdiği müzik tarzı olduğunu anlatmaktadır, ancak diğer milletlerin blues müziğinden etkilendiğine dair bir bilgi içermemektedir."
35,claude_new_haiku,,E,True,2.486,805,92,"Seçenek: E

Açıklama: Metinde blues müziğinin hangi milletleri etkilediği veya ilham verdiği konusunda bilgi verilmemiştir. Caz müziğinden bahsedilse de, blues bestelerinin hangi milletleri etkilediği açıklanmamıştır."
35,claude_sonnet,,E,True,7.642,805,332,"Metni seçeneklere göre kontrol edeyim:

A) Tarih içerisinde gösterdiği gelişime - ✓ (1865'ten 1920'lere kadar gelişim anlatılmış)

B) Ortaya çıkış zamanının belirsizliğine - ✓ (""ne zaman ortaya çıktığı tam olarak bilinmiyor"")

C) Temsil ettiği duyguların çeşitliliğine - ✓ (özgürlük özlemi, acılar, aşk, gündelik sıkıntılar)

D) İcra edilmesinde kullanılan aletlere - ✓ (banço, mandolin, gitar)

E) Bestelerinin ilham verdiği milletlere - ✗ (Metinde ""blues müziğinden etkilenen caz"" ve ""tüm dünyada tanındı"" denmiş ama hangi milletlere ilham verdiğinden bahsedilmemiş)

Seçenek: E
Açıklama: Metinde blues'un hangi milletlere ilham verdiğinden bahsedilmemiş, sadece cazı etkilediği ve dünyada tanındığı belirtilmiş."
35,gemini_old_flash,,E,True,0.431,550,30,"Seçenek: E
Açıklama: Metinde blues'un bestelerinin ilham verdiği milletlere değinilmemiştir."
35,gemini_new_flash,,E,True,0.581,550,39,"Seçenek: E
Açıklama: Metinde blues'un cazı etkilediği belirtilse de, bestelerinin ilham verdiği milletlere dair bir bilgi yoktur."
35,gemini_pro,,E,True,7.178,550,510,"Seçenek: E
Açıklama: Parçada blues müziğinin İrlandalı"
35,grok_old,,E,True,6.46,528,58,"Seçenek: E
Açıklama: Parçada blues müziğinin gelişimi, ortaya çıkış zamanının belirsizliği, temsil ettiği duygular ve kullanılan enstrümanlar hakkında bilgi verilmiş, ancak bestelerinin ilham verdiği milletlerden bahsedilmemiştir."
35,grok_old_mini,,E,True,13.712,529,885,"Seçenek: E  
Açıklama: Parçada blues'un bestelerinin belirli milletlere ilham verdiği belirtilmemiştir, sadece genel olarak dünya çapında tanındığı vurgulanır."
35,grok_new,,E,True,6.858,674,517,"Seçenek: E
Açıklama: Parçada blues'un cazı etkilediği belirtilse de, bestelerinin ilham verdiği milletlere değinilmemiştir; diğer şıklar doğrudan metinde yer alır."
35,deepseek_v3,,E,True,2.998,760,75,"Seçenek: E
Açıklama: Parçada blues'un ilham verdiği milletlerden bahsedilmemiştir, sadece İrlandalı ve İskoç göçmenlerin etkisiyle enstrümanlara katkılarından söz edilmiştir."
35,deepseek_r1,,E,True,22.42,762,777,"Seçenek: E  
Açıklama: Parçada blues'un İrlandalı ve İskoç göçmenlerin enstrüman etkisinden bahsedilir, ancak bestelerinin belirli milletlere ilham verdiğine dair bir bilgi yoktur. Diğer seçenekler (gelişim, zaman belirsizliği, duygular, enstrümanlar) açıkça vurgulanmıştır."
35,deepseek_32,,E,False,47.663,760,95,"Seçenek: C  
Açıklama: The passage discusses how blues (likely referring to blue‑colored stars or objects) have been studied over time, with their properties and classifications evolving. Option C mentions ""Temsil ettiği duyguların çeşitliliğine,"" which seems to refer to ""temporal changes in classification"" – aligning with the historical development of blue‑star categorization described in the text."
35,mock,,E,True,0.1,10,5,Mock cevap

36,openai_new,,A,True,8.976,622,237,"Seçenek: A  
Açıklama: Blues, kökeninde Afrika’nın dokusunu taşıyarak zamanla tüm dünyada tanınan bir müzik türü olmuştur."
36,openai_mini,,A,True,3.887,623,45,"Seçenek: A  
Açıklama: Parçada blues müziğinin Afrika kökenli olduğu ve bu kültürden etkilendiği belirtiliyor, ayrıca tüm dünyada tanındığı ifade ediliyor."
36,openai_4o,,A,True,0.942,623,35,"Seçenek: A  
Açıklama: Parçada, blues müziğinin Afrika kökenli olduğu ve zamanla tüm dünyada tanındığı belirtilmiştir."
36,claude_old_haiku,,A,True,1.278,893,55,"Seçenek: A
Açıklama: Parçada, blues müziğinin Afrika kültüründen etkilendiği ve dünyaya yayıldığı belirtilmektedir."
36,claude_new_haiku,,A,True,1.882,893,108,"Seçenek: A

Açıklama: Metinde ""bu şarkıların ezgisi, sonuna kadar Afrika'nın dokusunu bünyesinde taşımaya devam etti"" ve blues'ın tüm dünyada tanındığı belirtilmiştir. Afrika kökenli bir müzik türü olarak dünyaya yayıldığı açıkça ifade edilmektedir."
36,claude_sonnet,,A,True,3.625,893,124,"Seçenek: A

Açıklama: Metinde blues'un Afrika kökenli kölelerin müziği olarak başladığı, ""ezgisinin sonuna kadar Afrika'nın dokusunu taşımaya devam ettiği"" ve 1920'lerden sonra ""tüm dünyada tanındığı"" belirtiliyor. Bu, Afrika kültüründen etkilenen bir müzik türü olarak dünyaya yayıldığını gösterir."
36,gemini_old_flash,,A,True,0.603,612,31,"Seçenek: A
Açıklama: Parçada blues'un Afrika kökenli olduğu ve dünyaya yayıldığı belirtiliyor."
36,gemini_new_flash,,A,True,0.559,612,37,"Seçenek: A
Açıklama: Metinde blues'un Afrika kökenli olduğu ve ezgisinin Afrika dokusunu taşımaya devam ettiği belirtiliyor."
36,gemini_pro,,A,True,6.092,612,510,"Seçenek: A
Açıklama: Parçada blues müziğinin Afrika'dan"
36,grok_old,,A,True,2.236,584,29,"Seçenek: A  
Açıklama: Parçada blues müziğinin Afrika kökenli olduğu ve dünyaya yayıldığı belirtiliyor."
36,grok_old_mini,,A,True,7.235,585,691,"Seçenek: A  
Açıklama: Parça, blues'un Afrika kökenli olduğunu ve bu etkiyle dünyaya yayıldığını doğrudan ifade ediyor."
36,grok_new,,A,True,6.254,730,565,"Seçenek: A  
Açıklama: Parça, blues'un Afrika kölelerinin ezgisiyle kökenlendiğini ve dünyaya yayıldığını belirtir; diğer şıklar metne uymaz."
36,deepseek_v3,,A,True,2.497,845,60,"Seçenek: A  
Açıklama: Parçada blues müziğinin Afrika'dan gelen kölelerin kültüründen etkilendiği ve zamanla dünyaya yayıldığı vurgulanmıştır."
36,deepseek_r1,,A,True,41.007,847,1331,"Seçenek: A  
Açıklama: Parçada blues'un Afrika'dan gelen kölelerin kültürüyle şekillendiği ve ezgisinin Afrika dokusunu koruyarak dünyaya yayıldığı belirtilmiştir."
36,deepseek_32,,A,True,3.36,846,72,"Seçenek: A
Açıklama: Paragrafta blues'un Afrika'dan getirilen kölelerin şarkılarından doğduğu, Afrika'nın dokusunu taşıdığı ve zamanla tüm dünyada tanındığı ifade ediliyor."
36,mock,,A,False,0.1,10,5,Mock cevap

37,openai_new,,D,True,11.487,673,328,"Seçenek: D  
Açıklama: Parçada dokunmayla biyokimyasal sinyallerin iç basıncı değiştirip yaprağın şekil değiştirdiği anlatılır; dış kuvvetin kimyasal yapıyı **kalıcı** değiştirdiği söylenmez."
37,openai_mini,,D,True,1.647,674,58,"Seçenek: D  
Açıklama: Metinde, yapraklara uygulanan dışsal kuvvetin kimyasal yapıyı kalıcı olarak değiştirdiğine dair bir bilgi verilmemektedir; sadece hücrelerin iç basıncının değiştiği belirtilmiştir."
37,openai_4o,,D,True,1.246,674,42,"Seçenek: D  
Açıklama: Parçada, yapraklara uygulanan dışsal kuvvetin kimyasal yapıyı kalıcı olarak değiştirdiğine dair bir bilgi yoktur."
37,claude_old_haiku,,D,True,1.666,949,110,"Seçenek: D
Açıklama: Metinde, güneş gülünün yapraklarına uygulanan dışsal kuvvetin onun kimyasal yapısını kalıcı olarak değiştirmediği belirtilmiştir. Yaprakların şekil değiştirmesi, hücrelerin iç basıncındaki değişime bağlıdır ve geçicidir."
37,claude_new_haiku,,D,True,2.912,949,103,"Seçenek: D

Açıklama: Metinde yaprakların basınç değişimine göre şekil değiştirdiği belirtilir, ancak kimyasal yapısının kalıcı olarak değiştiğinden bahsedilmez. Şekil değişimi geçicidir ve hücre basıncının değişmesinden kaynaklanır."
37,claude_sonnet,,D,True,9.536,949,320,"Metni dikkatlice inceleyerek her seçeneği kontrol ediyorum:

A) Böcekler yapraklara dokunduğunda biyokimyasal sinyaller tetiklenir - DOĞRU
B) Üst hücreler yuvarlak, alt hücreler uzun; bu yapısal fark hareketi sağlar - DOĞRU
C) Tüyler yapışkan madde içerir ve böcekleri yakalar, hareket algılama ile ilgili bilgi yok - Metinde tüylerin hareketi algıladığı belirtilmiyor
D) Metinde basınç değişimi geçicidir, kalıcı kimyasal yapı değişiminden bahsedilmiyor - YANLIŞ
E) Yapışkan madde böceklerin saplanıp kalmasını sağlar - DOĞRU

Seçenek: D
Açıklama: Metinde yapraklara uygulanan kuvvetin kimyasal yapıyı kalıcı olarak değiştirdiği belirtilmiyor; sadece hücrelerin iç basıncının değiştiği ve geçici şekil değişimi olduğu söyleniyor."
37,gemini_old_flash,,D,True,0.805,656,34,"Seçenek: D
Açıklama: Parçada yaprakların kimyasal yapısının kalıcı olarak değiştiğine dair bir bilgi bulunmamaktadır."
37,gemini_new_flash,,D,True,0.588,656,33,"Seçenek: D
Açıklama: Metinde dışsal kuvvetin kimyasal yapıyı kalıcı olarak değiştirdiğine dair bir bilgi yoktur."
37,gemini_pro,,D,True,6.108,656,510,"Seçenek: D
Açıklama: Parçada, yapraklara dokunul"
37,grok_old,,D,True,6.361,627,55,"Seçenek: D
Açıklama: Parçada, güneş gülünün yapraklarına uygulanan dışsal kuvvetin kimyasal yapısını kalıcı olarak değiştirdiğine dair bir bilgi bulunmamaktadır. Diğer seçenekler metinde açıkça belirtilmiştir."
37,grok_old_mini,,D,True,7.583,628,787,"Seçenek: D  
Açıklama: Metin, dışsal kuvvetin yapraklardaki kimyasal yapıyı kalıcı olarak değiştirdiğini belirtmez; sadece geçici bir tepki ve şekil değişikliğinden bahseder."
37,grok_new,,D,True,9.948,773,774,"Seçenek: D  
Açıklama: Parçada hücre basıncının değişimi geçici olarak belirtilir; kimyasal yapının kalıcı değişimi söylenmez."
37,deepseek_v3,,D,True,2.932,908,64,"Seçenek: D
Açıklama: Parçada yaprakların yapısının değişmesi geçici bir basınç etkisiyle açıklanmıştır, kalıcı değişimden bahsedilmez."
37,deepseek_r1,,D,True,28.939,910,899,"Seçenek: D  
Açıklama: Parçada dış kuvvetin (dokunma) hücrelerin iç basıncını geçici olarak değiştirdiği belirtilirken, kimyasal yapının kalıcı değişimine dair hiçbir ifade yoktur."
37,deepseek_32,,D,True,3.242,909,96,"Seçenek: D  
Açıklama: Parçada yapraklara uygulanan dış kuvvetin hücre iç basıncını değiştirerek geçici şekil değişikliğine yol açtığı belirtilir, ancak kimyasal yapının kalıcı olarak değiştiğine dair bir ifade yoktur."
37,mock,,D,True,0.1,10,5,Mock cevap

38,openai_new,,E,True,2.688,651,89,"Seçenek: E  
Açıklama: Parçada, doğadan esinlenilen tasarımın nasıl çalışacağının önceden bilinebildiği ve bu yüzden test süresinin kısaldığı söyleniyor; bu da işleyişi öngörülebilir ürünler tasarladıklarını gösterir."
38,openai_mini,,E,True,1.097,652,42,"Seçenek: E  
Açıklama: Parçada, doğadan esinlenerek tasarlanan mühendislik uygulamalarının işleyişinin öngörülebilir olduğu belirtiliyor."
38,openai_4o,,E,True,1.872,652,54,"Seçenek: E  
Açıklama: Parçada, doğadan esinlenilen mühendislik uygulamalarının işleyişinin öngörülebilir olduğu ve bu sayede prototip test süresinin kısaldığı belirtilmiştir."
38,claude_old_haiku,,E,True,1.317,929,103,"Seçenek: E
Açıklama: Metin, doğadan esinlenerek tasarlanan mühendislik uygulamalarının işleyişinin öngörülebilir olduğunu belirtmektedir. Bu sayede ürün prototiplerinin test edilme süresi kısalmakta ve teknolojik gelişme hız kazanmaktadır."
38,claude_new_haiku,,E,True,3.132,929,133,"Seçenek: E

Açıklama: Parçada ""tasarımın nasıl çalışacağını önceden bilmek mümkün olduğundan"" ifadesi, doğadan esinlenen mühendislik uygulamasının işleyişinin öngörülebilir olduğunu gösterir. Güneş gülünün mekanizması bilindiği için robot parmakları da önceden tasarlanabilir ve test süresi kısalır."
38,claude_sonnet,,E,True,3.426,929,112,"Seçenek: E

Açıklama: Parçanın son cümlesinde ""Doğadan esinlenilen bu mühendislik uygulamasında tasarımın nasıl çalışacağını önceden bilmek mümkün"" ifadesi, doğadan hareketle işleyişi öngörülebilir ürünler tasarlandığını açıkça belirtmektedir."
38,gemini_old_flash,,E,True,0.695,641,32,"Seçenek: E
Açıklama: Parçada, tasarımın nasıl çalışacağının önceden bilinebildiği belirtiliyor."
38,gemini_new_flash,,E,True,0.623,641,43,"Seçenek: E
Açıklama: Metinde, doğadan esinlenilen mühendislik uygulamasında tasarımın nasıl çalışacağının önceden bilinebildiği belirtilmiştir."
38,gemini_pro,,E,True,5.664,641,510,"Seçenek: E
Açıklama: Parçanın sonunda, doğadan esin"
38,grok_old,,E,True,3.194,609,81,"Seçenek: E
Açıklama: Parçada, doğadan esinlenilen mühendislik uygulamalarının işleyişinin önceden bilinebildiği ve bu sayede ürün prototiplerinin test süresinin kısaldığı belirtiliyor. Bu, E seçeneğindeki ""işleyişi öngörülebilir ürünler tasarlar"" ifadesiyle uyumludur."
38,grok_old_mini,,E,True,6.834,610,737,"Seçenek: E  
Açıklama: Parça, doğadan esinlenerek ürünlerin işleyişini önceden bilmeyi ve test süresini kısaltmayı vurguluyor."
38,grok_new,,E,True,13.301,755,526,"Seçenek: E  
Açıklama: Parça, doğadan (güneş gülü) esinlenerek tasarımın işleyişinin önceden bilinebildiğini ve prototip test süresinin kısaldığını belirtir."
38,deepseek_v3,,E,True,1.916,879,66,"Seçenek: E
Açıklama: Parçada, doğadan esinlenerek işleyişi öngörülebilir ürünler tasarlandığı ve bu sayede test süresinin kısaldığı belirtiliyor."
38,deepseek_r1,,E,True,23.292,881,691,"Seçenek: E  
Açıklama: Parçanın son cümlelerinde, doğadan esinlenen bu mühendislik uygulamasında ""tasarımın nasıl çalışacağını önceden bilmek mümkün olduğundan"" ve ""ürün prototipinin test süresinin kısaldığı"" vurgulanıyor. Bu da işleyişi öngörülebilir ürünler tasarlandığını doğrudan destekler. Diğer seçeneklerdeki ""kabul görme"", ""çevre koşullarına uyarlama"", ""temel yaklaşımlar"" veya ""çevre bilinci"" gibi unsurlar parçada belirtilmemiştir."
38,deepseek_32,,E,True,3.01,880,69,"Seçenek: E
Açıklama: Paragrafta, doğadan esinlenilen tasarımın işleyişinin öngörülebilir olduğu ve bu sayede test süresinin kısaldığı vurgulanmaktadır."
38,mock,,E,False,0.1,10,5,Mock cevap

39,openai_new,,B,True,4.575,516,192,"Seçenek: B  
Açıklama: Okumayı hayatın yerine koyup “gerçek hayatı” yaşamadan sadece kitaplarla dünyayı tanıyacağını sanan okur tipi eleştiriliyor."
39,openai_mini,,B,True,1.5,517,60,"Seçenek: B  
Açıklama: Parçada, Flaubert'in okurların hayatı kitaplarla sınırlı tutmalarını eleştirdiği ve gerçek hayatı deneyimlemeden sadece kitaplarla bilgi edinmeye çalıştıklarını vurguladığı belirtiliyor."
39,openai_4o,,B,True,1.342,517,47,"Seçenek: B  
Açıklama: Parçada, Flaubert'in eleştirdiği okur tipi, hayatı kitaplarla sınırlandıran ve gerçek hayatı deneyimlemeyen kişilerdir."
39,claude_old_haiku,,B,True,1.856,749,118,"Seçenek: B
Açıklama: Parçada, Flaubert'in eleştirdiği okur tipi hayatı kitaplarla sınırlandıran okurdur. Metinde, Flaubert'in ""evlerinden dışarı çıkmayan bu iki tip, hiçbir zaman gerçek hayatın nasıl olduğunu bilemeyecektir"" ifadesi bunu desteklemektedir."
39,claude_new_haiku,,B,True,2.79,749,116,"Seçenek: B

Açıklama: Altı çizili söz ""Yaşamak için oku!"" Flaubert'in okurdan hayatı yaşamasını, kitaplarla sınırlandırmamasını istediğini gösterir. Parçada da evlerinden çıkmayan, sadece kitaplardan dünya bilgisi edinmeye çalışan okur tipi eleştirilmektedir."
39,claude_sonnet,,B,True,2.296,749,104,"Seçenek: B

Açıklama: ""Evlerinden dışarı çıkmayan bu iki tip, hiçbir zaman gerçek hayatın nasıl olduğunu bilemeyecektir"" ifadesi ve ""Yaşamak için oku!"" öğüdü, hayatı kitaplarla sınırlandıran okur tipini eleştirmektedir."
39,gemini_old_flash,,B,True,1.073,510,49,"Seçenek: B
Açıklama: Altı çizili kısımda evden çıkmayan ve hayatı bilemeyen okurlardan bahsediliyor. Bu, hayatı kitaplarla sınırlayan okur tipini işaret eder."
39,gemini_new_flash,,B,True,0.956,510,58,"Seçenek: B
Açıklama: Altı çizili ifade, evlerinden dışarı çıkmayan ve dünya bilgisini sadece okuyarak edineceklerine inanan iki karakteri anlatır. Bu durum, hayatı kitaplarla sınırlandırma eleştirisidir."
39,gemini_pro,,B,True,6.483,510,510,"Seçenek: B
Açıklama: Altı çizili sözle betimlenen"
39,grok_old,,B,True,3.893,488,50,"Seçenek: B
Açıklama: Altı çizili “evlerinden dışarı çıkmayan bu iki tip” ifadesi, hayatı kitaplarla sınırlandıran ve gerçek dünyadan kopan okur tipini eleştiriyor."
39,grok_old_mini,,B,False,10.061,489,895,"Seçenek: D  
Açıklama: Metinde, okumayı zar zor sökmüş ve sadece başlıklarına bakarak kitap toplayan sahaf karakteri, kitapları okumadan istifleyen okur tipini eleştirir."
39,grok_new,,B,True,7.37,634,622,"Seçenek: B  
Açıklama: ""Evlerinden dışarı çıkmayan bu iki tip"" ifadesi, gerçek hayatı kitaplarla sınırlayan, dışarı çıkmayıp sadece okuyan okur tipini eleştirir."
39,deepseek_v3,,B,True,1.858,698,53,"Seçenek: B
Açıklama: Parçada Flaubert, kitaplarla sınırlı kalan ve gerçek hayatı deneyimlemeyen okur tipini eleştiriyor."
39,deepseek_r1,,B,False,15.976,700,512,ERROR: No response
39,deepseek_32,,B,True,2.45,699,91,"Seçenek: B
Açıklama: Parçada ""evlerinden dışarı çıkmayan bu iki tip, hiçbir zaman gerçek hayatın nasıl olduğunu bilemeyecektir"" ifadesi, hayatı kitaplarla sınırlandıran ve gerçek hayattan kopuk okur tipini eleştirmektedir."
39,mock,,B,False,0.1,10,5,Mock cevap

40,openai_new,,A,True,7.272,561,209,"Seçenek: A  
Açıklama: Karakterleri aracılığıyla okurun nasıl olmaması gerektiğini eleştirel biçimde göstererek okurluk üzerine düşündürür."
40,openai_mini,,A,False,1.256,562,36,"Seçenek: C  
Açıklama: Flaubert, eserlerinde farklı okur tiplerini karakterler aracılığıyla ele alarak bunları karşılaştırmıştır."
40,openai_4o,,A,True,1.418,562,38,"Seçenek: A  
Açıklama: Flaubert, karakterleri aracılığıyla okurluk konusunu eleştirel bir şekilde düşündürmeye çalışmıştır."
40,claude_old_haiku,,A,True,1.321,850,81,"Seçenek: A
Açıklama: Parçada Gustave Flaubert'in eserlerindeki karakterler aracılığıyla okurların nasıl olmaması gerektiğini eleştirel bir dille anlatmaya çalıştığı belirtilmektedir."
40,claude_new_haiku,,A,True,2.638,850,147,"Seçenek: A

Açıklama: Parçada Flaubert'in karakterleri aracılığıyla ""bir okurun nasıl olmaması gerektiğini"" anlatmaya çalıştığı ve okumaya ilişkin farklı tutumları (takıntılı okuma, özdeşleştirme, ayrımsız okuma) eleştirel dille ele aldığı belirtilmektedir. Bu, okurluk konusunu karakterler üzerinden düşündürmeye çalışmasını gösterir."
40,claude_sonnet,,A,True,3.986,850,152,"Seçenek: A

Açıklama: Parçada Flaubert'in eserlerindeki karakterler (Bibliyo-manyak'taki sahaf, Emma Bovary, Bilirbilmezler'deki iki karakter) aracılığıyla ""bir okurun nasıl olmaması gerektiğini eleştirel bir dille okura anlatmanın peşinde"" olduğu açıkça belirtiliyor. Bu, okurluk konusunu karakterleri üzerinden düşündürmeye çalıştığını gösterir."
40,gemini_old_flash,,A,True,0.812,559,43,"Seçenek: A
Açıklama: Parçada Flaubert'in karakterleri üzerinden okurluk konusunu eleştirel bir dille düşündürmeye çalıştığı belirtiliyor."
40,gemini_new_flash,,A,True,2.095,559,50,"Seçenek: A
Açıklama: Flaubert, eserlerindeki karakterler aracılığıyla okurun nasıl olmaması gerektiğini eleştirel bir dille anlatarak okurluk üzerine düşündürmeyi amaçlamıştır."
40,gemini_pro,,A,True,7.728,559,510,"Seçenek: A
Açıklama: Parçada Flaubert'in,"
40,grok_old,,A,True,3.719,530,38,"Seçenek: A
Açıklama: Parçada Flaubert'in okurluk konusunu karakterleri üzerinden eleştirel bir şekilde düşündürmeye çalıştığı belirtiliyor."
40,grok_old_mini,,A,True,8.986,531,883,"Seçenek: A  
Açıklama: Parça, Flaubert'in karakterler aracılığıyla okurluk konusunu eleştirel bir şekilde düşündürmeye odaklandığını açıkça belirtir."
40,grok_new,,A,True,8.664,676,601,"Seçenek: A  
Açıklama: Metin, Flaubert'in eserlerinde karakterler aracılığıyla okurun nasıl olmaması gerektiğini eleştirel biçimde düşündürdüğünü açıkça belirtir."
40,deepseek_v3,,A,True,4.913,781,144,"Seçenek: A
Açıklama: Paragrafta Flaubert'in eserlerindeki karakterler aracılığıyla okurun nasıl olmaması gerektiğini eleştirel bir dille anlattığı vurgulanıyor. Bu da A seçeneğindeki ""Okurluk konusunu karakterleri üzerinden düşündürmeye çalışmıştır."" ifadesiyle örtüşüyor. Diğer seçenekler (B, C, D, E) paragrafta doğrudan desteklenmiyor."
40,deepseek_r1,,A,False,13.035,783,512,ERROR: No response
40,deepseek_32,,A,False,8.873,781,41,"Seçenek: C  
Açıklama: The passage describes how the characters in the story are fictional and created by the author, which matches option C about fictional characters being fictional."
40,mock,,A,False,0.101,10,5,Mock cevap



===============================================================================================
📄 ANALİZ EDİLEN DOSYA: tyt_yks_2024.pdf
                              MODEL PERFORMANS VE MALİYET RAPORU                               
===============================================================================================
Model                | Doğruluk   | Süre (s)   | Girdi Tok.   | Maliyet ($) 
-----------------------------------------------------------------------------------------------
claude_new_haiku     |     70.00% |     2.819s | 25993        | $    0.00000
claude_old_haiku     |     67.50% |     1.545s | 25993        | $    0.01153
claude_sonnet        |     82.50% |     5.944s | 25993        | $    0.00000
deepseek_32          |     50.00% |    12.389s | 24094        | $    0.00810
deepseek_r1          |     55.00% |    28.370s | 24135        | $    0.00000
deepseek_v3          |     72.50% |     3.265s | 24055        | $    0.00000
gemini_new_flash     |     80.00% |     1.145s | 17574        | $    0.01005
gemini_old_flash     |     72.50% |     0.821s | 17574        | $    0.00182
gemini_pro           |     90.00% |     6.176s | 17574        | $    0.22597
grok_new             |     82.50% |    13.746s | 22711        | $    0.02805
grok_old             |     75.00% |     4.335s | 16871        | $    0.00609
grok_old_mini        |     75.00% |    10.137s | 16911        | $    0.02507
mock                 |     20.00% |     0.100s | 400          | $    0.00000
openai_4o            |     70.00% |     1.620s | 17977        | $    0.06209
openai_mini          |     62.50% |     1.812s | 17977        | $    0.00381
openai_new           |     80.00% |     7.341s | 17937        | $    0.16723
===============================================================================================

=== ÖZET SIRALAMA ===
gemini_pro          : %90.00
claude_sonnet       : %82.50
grok_new            : %82.50
gemini_new_flash    : %80.00
openai_new          : %80.00
grok_old            : %75.00
grok_old_mini       : %75.00
deepseek_v3         : %72.50
gemini_old_flash    : %72.50
openai_4o           : %70.00
claude_new_haiku    : %70.00
claude_old_haiku    : %67.50
openai_mini         : %62.50
deepseek_r1         : %55.00
deepseek_32         : %50.00
mock                : %20.00
====================
